CountryCode,Year,adolescent_fertility_rate,birth_rate_per_1000_people,CO2_emissions_kt,CO2_emissions_metric_tons_per_capita,hospital_beds_per_1000_people,total_population,GDP,GDP_per_capita,land_area_sq_km,population_density_people_per_sq_km_of_land_area,GDP_growth_annual,GDP_per_capita_growth_annual,adult_literacy_rate,unemployment_rate,gini_index,income_share_held_by_highest_20_percent,income_share_held_by_lowest_20_percent,tax_revenue_percent_of_GDP,health_expenditure_per_capita
KIR,1973,54.4124,32.768,36.67,0.684077977800578,NA,53605,22226000,414.625501352486,810,66.179012345679,20.9098829168988,19.1460264027487,NA,NA,NA,NA,NA,NA,NA
PRK,1973,4.1932,30.881,NA,NA,NA,15603001,NA,NA,120410,129.582268914542,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOR,1973,13.9578,28.3,73094.311,2.14333025375457,NA,34103149,5790900000000,169805.433509967,96460,353.547055774414,14.7875164921082,12.775578108631,NA,NA,NA,NA,NA,NA,NA
KSV,1973,NA,NA,NA,NA,NA,1308000,NA,NA,10887,120.143290162579,NA,NA,NA,NA,NA,NA,NA,NA,NA
KWT,1973,133.3952,47.11,24242.537,26.1567677330045,NA,926817,1604100000,1730.7623835126,17820,52.0099326599327,-4.81075087212034,-10.980273221313,NA,NA,NA,NA,NA,NA,NA
KGZ,1973,42.0798,29.088,NA,NA,NA,3153800,NA,NA,191800,16.443169968717402,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1973,105.6602,42.965,517.047,0.177304786999837,NA,2916148,NA,NA,230800,12.6349566724437,NA,NA,NA,NA,NA,NA,NA,NA,NA
LVA,1973,38.4988,14.1,NA,NA,NA,2415819,NA,NA,62196,38.8420316419062,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBN,1973,68.0538,31.266,7172.652,2.8917016673748797,NA,2480426,NA,NA,10230,242.465884652981,NA,NA,NA,NA,NA,NA,NA,NA,NA
LSO,1973,81.9206,42.673,NA,NA,NA,1098033,84100000,76.59150499119791,30360,36.167094861660104,26.4048800613445,23.7856838885922,NA,NA,NA,NA,NA,NA,NA
LBR,1973,212.228,49.133,1481.468,0.96269109652332,NA,1538882,386968300,251.460670798671,96320,15.9767649501661,-2.25597519811484,-4.89355129161851,NA,NA,NA,NA,NA,NA,NA
LBY,1973,123.7906,48.887,14587.326,6.05509108999581,NA,2409101,NA,NA,1759540,1.3691652363686002,NA,NA,NA,NA,NA,NA,NA,NA,NA
LIE,1973,NA,17.7,NA,NA,NA,22562,525137200,23275.294743373797,160,141.0125,1.66922564379057,-0.17381634221732198,NA,NA,NA,NA,NA,NA,NA
LTU,1973,23.7242,16,NA,NA,NA,3244438,NA,NA,62680,51.7619336311423,NA,NA,NA,NA,NA,NA,NA,NA,NA
LUX,1973,25.5556,10.8,14169.288,40.4316963903553,NA,350450,2636571600,7523.38878584677,NA,NA,8.31267745481794,7.12276788654557,NA,NA,NA,NA,NA,NA,NA
MAC,1973,6.5604,9.275,223.687,0.884680337756333,NA,252845,NA,NA,20,12642.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
MKD,1973,46.9916,23.208,NA,NA,5.4028000831604,1768996,NA,NA,25430,69.5633503735745,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG,1973,162.3528,48.6,1074.431,0.150219835576662,NA,7152391,73689662300,10302.8011611781,581540,12.2990525157341,-2.61847832969465,-5.34163529723661,NA,NA,NA,NA,NA,NA,NA
MWI,1973,198.3148,53.696,572.052,0.114482271970343,NA,4996861,364000000,72.8457325508954,94280,53.0002227407722,2.3006615679491897,-0.5101155235062009,NA,NA,NA,NA,NA,NA,NA
MYS,1973,46.4518,31.059,17513.592,1.4915531616868898,NA,11741849,18723000000,1594.552953287,328550,35.7383929386699,11.7142024787434,9.03339819329967,NA,NA,NA,NA,NA,NA,NA
MDV,1973,209.6638,47.52,3.667,0.0287119177556629,NA,127717,NA,NA,300,425.72333333333296,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLI,1973,193.7364,50.331,267.691,0.0427881689053021,NA,6256192,125639000100,20082.344036116498,1220190,5.12722772682943,-1.4551157970124502,-3.16783191794407,NA,NA,NA,NA,NA,NA,NA
MLT,1973,12.9178,17.4,806.74,2.66955658504302,NA,302200,296906718,982.484176042356,320,944.375,4.14615544714646,4.2323120946044,NA,NA,NA,NA,NA,NA,NA
MHL,1973,NA,NA,NA,NA,NA,23440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MRT,1973,119.519,45.294,469.376,0.37435109292341406,NA,1253839,14876999900,11865.1596417084,1030700,1.2164926748811498,-4.5847569176772005,-7.31874703779518,NA,NA,NA,NA,NA,NA,NA
MUS,1973,59.3198,23,678.395,0.784435818361992,NA,864819,NA,NA,2030,426.01921182266,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,1973,117.5964,42.901,144292.783,2.51893011305674,NA,57283361,690891300,12.0609420945115,1943950,29.467507394737503,7.86111986073654,4.46573504151833,NA,NA,NA,NA,NA,NA,NA
FSM,1973,73.7456,39.66,NA,NA,NA,62289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDA,1973,33.7258,19.633,NA,NA,NA,3174000,NA,NA,32870,110.56536733201,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1973,NA,NA,NA,NA,NA,24440,355399109,14541.6984042553,2,12220,6.553757508876151,4.8621512112720495,NA,NA,NA,NA,NA,NA,NA
MNG,1973,78.0512,42.614,3479.983,2.4904963483276696,NA,1397305,NA,NA,1553560,0.899421329076444,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNE,1973,31.5764,20.585,NA,NA,NA,539682,NA,NA,13450,40.12505576208179,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAR,1973,123.6888,40.679,9640.543,0.5638732706545121,NA,17097003,25636000000,1493.2945621966298,446300,38.3083195160206,3.55931086427319,1.42746484343041,NA,NA,NA,NA,NA,NA,NA
MOZ,1973,138.3318,47.407,3564.324,0.359994473314553,NA,9901052,NA,NA,786380,12.590671176784802,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,1973,89.1044,38.549,4110.707,0.140730954793557,NA,29209686,11735000100,401.75029954105,653540,44.69456498454571,-0.968124717110044,-3.31561223718289,NA,NA,NA,NA,NA,NA,NA
"NAM",1973,138.996,44.209,NA,NA,NA,855965,NA,NA,823290,1.03968832367695,NA,NA,NA,NA,NA,NA,NA,NA,NA
NPL,1973,130.5176,42.545,421.705,0.0330670488608666,NA,12753028,9969000400,781.6967390019059,143000,89.182013986014,-0.476536268362068,-2.54646837315873,NA,NA,NA,NA,NA,NA,NA
NLD,1973,16.881,14.5,165645.724,12.3254524298175,NA,13439322,89974194400,6694.84624298756,33760,398.084182464455,5.44422313436432,4.57544914536064,NA,NA,NA,NA,NA,NA,NA
NCL,1973,79.1728,33.3,2599.903,20.2327081712062,NA,128500,43953000448,342046.696093385,18280,7.029540481400441,-11.1993086262232,-13.272476518218,NA,NA,NA,NA,NA,NA,NA
NZL,1973,60.7994,20.5,18202.988,6.146958430419071,NA,2961300,9201185100,3107.14385573903,263310,11.2464395579355,NA,NA,NA,NA,NA,NA,NA,NA,NA
NIC,1973,156.1248,46.064,1829.833,0.695885496232558,NA,2629503,1.5310000181,5.82239312181808e-7,120340,21.8506149243809,6.41701397401322,3.19055253926139,NA,NA,NA,NA,NA,NA,NA
NER,1973,215.0928,55.804,330.03,0.0675255407485733,NA,4887484,210939002900,43159.0165614864,1266700,3.85843846214573,-17.0475835709582,-19.3291855855236,NA,NA,NA,NA,NA,NA,NA
NGA,1973,168.9736,46.835,49577.84,0.8223847965445329,NA,60285453,12251600000,203.226473225639,910770,66.1917421522448,5.39276048396687,2.84710520134735,NA,NA,NA,NA,NA,NA,NA
MNP,1973,NA,NA,NA,NA,NA,14605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOR,1973,30.3802,15.5,30524.108,7.70691701181534,NA,3960612,129928000000,32805.0311416518,365245,10.8437131240674,4.53296054102307,3.80429891635079,NA,NA,NA,NA,NA,NA,NA
OMN,1973,137.8534,48.443,2112.192,2.61737396668356,NA,806989,169400000,209.916120294081,309500,2.6073957996768997,-14.2520578589732,-17.5045737035966,NA,NA,NA,NA,NA,NA,NA
PAK,1973,109.4036,42.572,20036.488,0.317725780722792,NA,63062204,66872999900,1060.42915816897,770880,81.8054742631797,7.0642638569403395,4.14251158484504,NA,NA,NA,NA,NA,NA,NA
PLW,1973,NA,NA,176.016,14.613200498132,NA,12045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAN,1973,131.0418,35.773,3241.628,1.96075262345782,NA,1653257,1441200000,871.733795774039,74340,22.2391310196395,5.40591751333884,2.5099687375037103,NA,NA,NA,NA,NA,NA,NA
PNG,1973,133.7538,44.779,1345.789,0.507349808828064,NA,2652586,914700000,344.833306064346,452860,5.85740847060902,6.529264831203151,3.4572652599420297,NA,NA,NA,NA,NA,NA,NA
PRY,1973,94.185,35.72,869.079,0.326833977414779,NA,2659084,112058989500,42141.9517021651,397300,6.692886987163349,7.302812908210679,4.78706716075156,NA,NA,NA,NA,NA,NA,NA
PER,1973,87.6192,40.365,19757.796,1.3675440204838898,NA,14447649,414.200012207,2.8669025126994706e-5,1280000,11.28722578125,5.3756706123488405,2.6393010846390696,NA,NA,NA,NA,NA,NA,NA
PHL,1973,55.4964,38.207,31543.534,0.808268019321027,NA,39026082,68123000000,1745.5762020896698,298230,130.859008148074,8.920646822448859,5.8486757394734905,NA,NA,NA,NA,NA,NA,NA
POL,1973,27.711,18,336128.221,10.0766317616587,NA,33357200,NA,NA,306290,108.90724476803,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRT,1973,33.2244,20,20003.485,2.31706860803188,NA,8633100,1845758000,213.80014131656105,91500,94.3508196721312,11.2006710170628,11.166279455327698,NA,NA,NA,NA,NA,NA,NA
PRI,1973,79.6718,23.3,NA,NA,NA,2878786,7002400000,2432.4142190492803,8870,324.553100338219,6.34489620506487,4.07192368696256,NA,NA,NA,NA,NA,NA,NA
QAT,1973,86.9434,34.957,12467.8,87.73282856358759,NA,142111,3172600100,22324.803146835897,11610,12.240396210163698,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROM,1973,64.455,18.2,144960.177,6.95730449127149,NA,20835681,NA,NA,230340,90.45619953112792,NA,NA,NA,NA,NA,NA,NA,NA,NA
RUS,1973,33.626,15.311,NA,NA,NA,132669000,NA,NA,16389950,8.09453354037078,NA,NA,NA,NA,NA,NA,NA,NA,NA
RWA,1973,75.3212,51.383,69.673,0.0169837380458354,NA,4102336,24399999000,5947.83045562333,24670,166.288447507094,3.43808812863075,0.44692481177632704,NA,NA,NA,NA,NA,NA,NA
WSM,1973,60.809,39.48,36.67,0.246290860976969,NA,148889,NA,NA,2830,52.61095406360421,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMR,1973,NA,NA,NA,NA,NA,19467,25357403,1302.58401397236,60,324.45,7.12585761074203,6.735148416189049,NA,NA,NA,NA,NA,NA,NA
STP,1973,136.7398,40.425,14.668,0.185609799306557,NA,79026,NA,NA,960,82.31875,NA,NA,NA,NA,NA,NA,NA,NA,NA
SAU,1973,125.3402,46.071,95136.648,14.204829692813098,NA,6697486,55404000000,8272.35771750774,2149690,3.1155589875749503,22.672522549583302,16.8959580055608,NA,NA,NA,NA,NA,NA,NA
SEN,1973,187.1944,50.37,1551.141,0.33535450191411403,NA,4625377,328073616600,70929.05434519179,192530,24.0241884381655,-5.58324010801115,-8.44174244662587,NA,NA,NA,NA,NA,NA,NA
SRB,1973,64.1804,NA,NA,NA,NA,NA,NA,NA,87460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SYC,1973,140.0878,NA,47.671,0.8321869981146569,NA,57284,200800000,3505.34180573982,460,124.530434782609,9.054186311523347,6.7392311660235,NA,NA,NA,NA,NA,NA,NA
SLE,1973,191.778,46.031,539.049,0.20292616267250896,NA,2656380,469584600,176.77613895602298,72180,36.8021612635079,2.2566182498726,0.310979351746838,NA,NA,NA,NA,NA,NA,NA
SGP,1973,22.3976,22.2,21220.929,9.67666621067032,NA,2193000,10388700000,4737.20930232558,670,3273.1343283582105,11.1279537477476,9.07059172213951,NA,NA,NA,NA,NA,NA,NA
SXM,1973,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1973,42.588,20,NA,NA,NA,4641445,NA,NA,48100,96.4957380457381,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1973,56.4476,16.7,NA,NA,NA,1766697,NA,NA,20140,87.7208043694141,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLB,1973,139.9178,47.634,66.006,0.3680207857087101,NA,179354,39000000,217.447060004237,27990,6.40778849589139,NA,NA,NA,NA,NA,NA,NA,NA,NA
SOM,1973,54.0902,45.943,264.024,0.0748679933543682,NA,3526527,3184899072,903.1262406327812,627340,5.6213966907896795,-1.95129847755733,-2.9586636710072005,NA,NA,NA,NA,NA,NA,NA
ZAF,1973,78.1336,37.422,173533.441,7.33573367803088,NA,23655908,19740000300,834.46385993723,1213090,19.5005382947679,4.57202570088229,2.2307631665500898,NA,NA,NA,NA,NA,NA,NA
SSD,1973,147.2754,49.994,NA,NA,NA,3917450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ESP,1973,18.8192,19.3,155367.123,4.46238349572829,NA,34817071,27464762400,788.830352788723,499780,69.66479450958421,7.78846525297728,6.81523494685194,NA,NA,NA,NA,NA,NA,NA
LKA,1973,47.0548,28.841,3689.002,0.28179680696661796,NA,13091000,18404000000,1405.85134825453,62710,208.754584595758,7.05738718592839,5.1764614313822594,NA,NA,NA,NA,NA,NA,NA
KNA,1973,NA,NA,29.336,0.662002978742609,NA,44314,47400000,1069.6393916143902,350,126.611428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,1973,159.1626,37.342,80.674,0.7507281711504641,NA,107461,NA,NA,610,176.165573770492,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAF,1973,NA,NA,NA,NA,NA,5915,NA,NA,54.4,108.731617647059,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCT,1973,157.4766,37.599,40.337,0.43133795286368104,NA,93516,59100000,631.977415629411,390,239.784615384615,-11.1013350497141,-12.1004421208329,NA,NA,NA,NA,NA,NA,NA
SDN,1973,146.881,46.846,5427.16,0.35702594772562707,NA,11283574,1071500,0.0704886723420738,2376000,6.39773737373737,0.632195250711433,-2.40829438335138,NA,NA,NA,NA,NA,NA,NA
SUR,1973,108.116,33.818,2108.525,5.72436757144176,NA,368342,610600,1.6576985518892802,156000,2.3611666666666697,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWZ,1973,150.647,49.221,370.367,0.761044762624934,NA,486656,154000000,316.445291951604,17200,28.2939534883721,9.018671959350913,5.81098857768924,NA,NA,NA,NA,NA,NA,NA
SWE,1973,30.2586,13.5,87366.275,10.7378226154553,NA,8136312,255781336400,31437.0118058403,410340,19.8282205000731,3.96798113110084,3.78893202978701,NA,NA,NA,NA,NA,NA,NA
CHE,1973,17.9444,13.9,46262.872,7.334759289444519,NA,6307347,NA,NA,39528,159.566560412872,NA,NA,NA,NA,NA,NA,NA,NA,NA
SYR,1973,117.1042,45.957,7895.051,1.11725465911288,NA,7066474,9861001500,1395.46278667409,183780,38.4507236913701,-8.54517652558783,-11.6216237938123,NA,NA,NA,NA,NA,NA,NA
TJK,1973,63.4556,40.245,NA,NA,NA,3212446,NA,NA,139960,22.9526007430694,NA,NA,NA,NA,NA,NA,NA,NA,NA
TZA,1973,155.293,47.92,3186.623,0.212654570682243,NA,14984973,NA,NA,885800,16.9168807857304,NA,NA,NA,NA,NA,NA,NA,NA,NA
THA,1973,60.417,34.211,24455.223,0.6088694603498879,NA,40164969,222099996700,5529.6942143787,510890,78.6176456771516,10.2364330148798,7.20923091440211,NA,NA,NA,NA,NA,NA,NA
TMP,1973,55.3124,38.39,NA,NA,NA,652017,NA,NA,14870,43.8478143913921,NA,NA,NA,NA,NA,NA,NA,NA,NA
TGO,1973,144.836,48.254,403.37,0.175123570285823,NA,2303345,90599981100,39334.0906811615,54390,42.348685420114,3.83748400077756,1.3233072349334,NA,NA,NA,NA,NA,NA,NA
TON,1973,31.009,33.241,25.669,0.295096855779732,NA,86985,NA,NA,720,120.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTO,1973,90.7978,26.695,9398.521,9.565009556337609,NA,982594,2564199900,2609.62299790147,5130,191.538791423002,1.6564261926686998,0.223337027030766,NA,NA,NA,NA,NA,NA,NA
TUN,1973,42.0022,38.327,4829.439,0.8962144736336659,NA,5388709,1151300000,213.65043092881805,155360,34.6853050978373,-0.654643889018629,-2.3946918469207596,NA,NA,NA,NA,NA,NA,NA
TUR,1973,110.2704,39.35,59486.074,1.5919447151681398,NA,37366922,364000,0.00974123584490047,769630,48.551800215688104,3.262334512318259,0.7985194158591609,NA,NA,NA,NA,NA,NA,NA
TKM,1973,28.3298,36.095,NA,NA,NA,2385039,NA,NA,469930,5.07530696061115,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCA,1973,NA,NA,NA,NA,NA,6132,NA,NA,950,6.45473684210526,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUV,1973,NA,NA,NA,NA,NA,7538,NA,NA,30,251.266666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
UGA,1973,181.76,48.684,1180.774,0.115126231165068,NA,10256342,121560000,11.8521788762504,199810,51.3304739502527,NA,NA,NA,NA,NA,NA,NA,NA,NA
UKR,1973,40.4424,15.342,NA,NA,NA,48127170,809000,0.0168098440108811,579350,83.0709760938983,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,1973,159.1704,31.969,30630.451,80.0120447308547,NA,382823,NA,NA,83600,4.57922248803828,NA,NA,NA,NA,NA,NA,NA,NA,NA
GBR,1973,40.3392,13.9,660034.331,11.7455269442877,NA,56194527,78594000000,1398.60595320964,241930,232.275976522134,6.53822915367329,6.33259792893736,NA,NA,NA,NA,NA,NA,NA
USA,1973,59.3726,14.8,4770194.948,22.510582127233896,7.199999809265139,211909000,1428549000000,6741.332364363951,9158960,23.1367971909474,5.64312484755203,4.6395827123991,NA,NA,NA,NA,NA,NA,NA
URY,1973,66.5352,21.012,5775.525,2.04654609855695,NA,2822084,3398000,1.20407471925003,175020,16.1243515026854,0.275199616513319,0.252210203670927,NA,NA,NA,NA,NA,NA,NA
UZB,1973,38.3254,37.596,NA,NA,NA,13170848,NA,NA,425400,30.9610907381288,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUT,1973,86.9564,40.801,55.005,0.5866511662631579,NA,93761,NA,NA,12190,7.69163248564397,NA,NA,NA,NA,NA,NA,NA,NA,NA
VEN,1973,106.4474,34.73,66501.045,5.262419689022,NA,12636971,83705017.9973,6.62381974266618,882050,14.3268193413072,7.10995776474699,4.13883412562643,NA,NA,NA,NA,NA,NA,NA
VNM,1973,19.0126,35.253,25096.948,0.547669350791053,NA,45825000,NA,NA,325490,140.787735414298,NA,NA,NA,NA,NA,NA,NA,NA,NA
VIR,1973,154.0646,30.0777777777778,NA,NA,NA,84000,351600000,4185.71428571429,350,240,8.27208215057603,-2.0395447209074,NA,NA,NA,NA,NA,NA,NA
WBG,1973,110.2442,NA,NA,NA,NA,NA,NA,NA,6020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YEM,1973,168.299,53.711,2731.915,0.421081519572037,NA,6487853,NA,NA,527970,12.288298577570698,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZMB,1973,188.8732,49.76,4591.084,0.988535480582879,NA,4644329,1588100,0.341943906213363,743390,6.24749996637028,-0.962048664770933,-4.37797620747682,NA,NA,NA,NA,NA,NA,NA
ZWE,1973,173.5776,47.721,9281.177,1.60897405893022,NA,5768382,3309353600,573.705694248404,386850,14.9111593640946,2.6047146972872497,-0.865080072892638,NA,NA,NA,NA,NA,NA,NA
ARB,1974,116.161105842162,42.806478998515395,310921.2384785,2.28850349454314,NA,135862252,NA,NA,13623991,9.97227992884024,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSS,1974,128.890017485109,30.7474383403928,29482.68,5.75808064759629,NA,5120227,NA,NA,404800,12.6487821146245,-3.21691858110879,-4.349003606311831,NA,NA,NA,NA,NA,NA,NA
CEB,1974,46.504851119681504,18.455260237315603,936962.0371618292,9.19074494664943,NA,101946256,NA,NA,1105916,92.1826395494775,NA,NA,NA,NA,NA,NA,NA,NA,NA
EAS,1974,37.060045456793105,26.869669394207506,2436567.114689,1.72153686206974,NA,1415344143,NA,NA,24402080,58.00096315559979,0.32190828356253604,-1.81189412663623,NA,NA,NA,NA,NA,NA,NA
EAP,1974,39.991236036407706,27.840042841539997,1162706.25898839,0.944749989506714,1.85000002384186,1230702590,NA,NA,15928540,77.2639921800743,4.15877044199632,1.90730790608207,NA,NA,NA,NA,NA,NA,NA
EMU,1974,31.519756271500697,14.6379617773587,2531427.15458526,8.59654156829914,NA,294470414,NA,NA,2645842,111.295539945318,3.20574815468406,2.61675948734752,NA,NA,NA,NA,NA,NA,NA
ECS,1974,40.9727919566778,17.5103637018951,NA,NA,NA,761425089,NA,NA,27358381,27.8315112652317,2.2201112182665197,1.4336495022865,NA,NA,NA,NA,NA,NA,NA
ECA,1974,59.0661265995979,25.04615702764,NA,NA,NA,194832203,NA,NA,6249254,31.176873751651,NA,NA,NA,NA,NA,NA,NA,NA,NA
EUU,1974,35.7113013734364,15.2022916636835,4143351.09227845,9.16149906296718,NA,452256892,NA,NA,4210892,107.401684013743,2.1129869089216298,1.55571860151356,NA,NA,NA,NA,NA,NA,NA
FCS,1974,130.260695219779,44.9228825882515,97236.89322590992,0.56782757182638,NA,171243698,NA,NA,14413678,11.880638515721,NA,NA,NA,NA,NA,NA,NA,NA,NA
HPC,1974,149.330026104423,47.7994360324102,51930.998744708704,0.224134820171493,NA,231695364,NA,NA,19855081,11.669323534867498,5.628466960548309,2.86047572541888,NA,NA,NA,NA,NA,NA,NA
HIC,1974,39.7667055845248,16.8737925089476,12364129.100289,11.6846019372684,NA,1058155782,NA,NA,55023341.4,19.2310345950746,1.14904728511875,0.138784839015344,NA,NA,NA,NA,NA,NA,NA
NOC,1974,49.9221016507968,19.849120768201,NA,NA,NA,224356476,NA,NA,23412430.4,9.58279307901327,NA,NA,NA,NA,NA,NA,NA,NA,NA
OEC,1974,36.9026995742327,16.0746229839582,10045484.525107,12.0478446705579,NA,833799306,NA,NA,31610911,26.3769464284025,0.906297927438999,-0.0491844576925473,NA,NA,NA,NA,NA,NA,NA
LCN,1974,93.7661944350071,34.774711375591004,658147.454636342,2.0730392448284,NA,317479496,NA,NA,20071164.4,15.8176919720711,6.181904633473491,3.6476464434874503,NA,NA,NA,NA,NA,NA,NA
LAC,1974,95.6475074326232,36.5064221468642,421231.957,1.61416255422382,NA,260960060,NA,NA,15506390,16.8291949318958,7.10668230489138,4.426623447577111,NA,NA,NA,NA,NA,NA,NA
LDC,1974,151.188141676096,46.652363530784505,52330.0560814706,0.15427417448803302,NA,339201660,NA,NA,20275994,16.729224717663698,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMY,1974,83.45227271383209,34.2676013526016,3291327.28405085,1.12224014164631,NA,2932819066,NA,NA,74798028,39.2098447568698,6.047306615052309,3.66725803256929,NA,NA,NA,NA,NA,NA,NA
LIC,1974,133.18863474034902,46.1854610763424,NA,NA,NA,219301269,NA,NA,13466291,16.2852019906595,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMC,1974,111.75698844329,38.493092506176296,816151.2304436759,0.6265764646175911,NA,1302556474,NA,NA,20350820,64.005110064361,5.13524995540722,2.6925664631863397,NA,NA,NA,NA,NA,NA,NA
MEA,1974,118.153096873795,41.758901706212896,468704.105595668,3.03420942171885,NA,154473222,NA,NA,11238600,13.7448812129625,11.888869078806,8.860514809827789,NA,NA,NA,NA,NA,NA,NA
MNA,1974,119.620939774455,41.940165500067295,280834.905112847,1.99087766136712,NA,141060855,NA,NA,8643730,16.3194425323327,6.6968692941828,4.01558399276105,NA,NA,NA,NA,NA,NA,NA
MIC,1974,79.30138100910541,33.3013817515119,3232271.8457351,1.19117399904604,NA,2713517797,NA,NA,61331737,44.2432895223561,6.09378469436015,3.7268598067939704,NA,NA,NA,NA,NA,NA,NA
"NAC",1974,55.37348088948529,14.8577465353891,4988902.162,21.0785483276941,7.099999904632571,236681487,NA,NA,18252520,12.9670580829387,-0.15395362485733702,-1.1450164365513895,NA,NA,NA,NA,NA,NA,NA
OED,1974,46.77492983509129,18.6567147377988,10236613.404216,10.9933694518726,NA,931162502,NA,NA,34324491,27.128224625384803,1.04471632962431,-0.106424228394147,NA,NA,NA,NA,NA,NA,NA
OSS,1974,114.632510252977,40.322650144428394,8371.52344000704,0.943455961416522,NA,8873253,NA,NA,1869404,4.74656789008689,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSS,1974,70.3781556240098,37.01099361953579,1184.34725152086,0.9493400266128892,NA,1247548,NA,NA,62840,19.8527689369828,NA,NA,NA,NA,NA,NA,NA,NA,NA
SST,1974,115.943401953894,36.852073522356896,39730.2749984272,2.60679758599139,NA,15241028,NA,NA,2337044,6.5214980975967896,NA,NA,NA,NA,NA,NA,NA,NA,NA
SAS,1974,116.365630627317,39.1110614533658,263356.606,0.337094391475752,NA,781254784,NA,NA,4779833,163.448133857396,2.29440630089044,-0.0314753603396127,NA,NA,NA,NA,NA,NA,NA
SSF,1974,153.10722111649798,47.15000650438439,306217.643507544,0.944193476418782,NA,324316627,NA,NA,23718791,13.6734046436009,7.370981132596401,4.53778465471213,NA,NA,NA,NA,NA,NA,NA
SSA,1974,153.129429225472,47.1622509534887,306117.525899334,0.94478217696589,NA,324008574,NA,NA,23690281,13.6768565134369,7.377941764685401,4.53801352851421,NA,NA,NA,NA,NA,NA,NA
UMC,1974,48.8371618507932,28.4889157901613,2366147.16050234,1.67697520968995,NA,1410961323,NA,NA,40980917,34.4297157381813,6.4091552515367995,4.12596086354043,NA,NA,NA,NA,NA,NA,NA
WLD,1974,73.18545624374251,29.6472453893747,16850822.087,4.2222320933554505,NA,3990974848,NA,NA,129821369.4,30.7420486045189,1.70299008785801,-0.24369457356029,NA,NA,NA,NA,NA,NA,NA
AFG,1974,147.109,51.229,1917.841,0.15572512253408402,NA,12315553,96999997440,7876.219398349391,652860,18.864003002175,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALB,1974,27.8428,32.368,4345.395,1.8490066907107905,NA,2350124,NA,NA,27400,85.7709489051095,NA,NA,NA,NA,NA,NA,NA,NA,NA
DZA,1974,99.8594,46.325,31906.567,1.96382994320283,NA,16247113,55227170800,3399.1990330835997,2381740,6.82153089757908,7.49491770360042,4.56600426257133,NA,NA,NA,NA,NA,NA,NA
ASM,1974,NA,NA,NA,NA,NA,29491,NA,NA,200,147.455,NA,NA,NA,NA,NA,NA,NA,NA,NA
ADO,1974,NA,NA,NA,NA,NA,29514,64679900,2191.49894965101,470,62.795744680851094,5.61878578419557,1.02744261955768,NA,NA,NA,NA,NA,NA,NA
AGO,1974,233.73,53.153,4873.443,0.703873436197644,NA,6923749,NA,NA,1246700,5.55366086468276,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATG,1974,82.1174,24.348,429.039,6.24920253441119,NA,68655,NA,NA,440,156.034090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,1974,74.5804,24.318,95569.354,3.72669911156406,NA,25644505,6.5193099976,2.54218593714326e-7,2736690,9.37062838684689,5.5338043948323605,3.75964587045112,NA,NA,NA,NA,NA,NA,NA
